DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2014-02-15                22:27:41.328              45.60256167               1094.461480               46.60256167               1392503261.328            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8897241491E+000         1.9418467734E+000         4.0382244846E+002         4.1750007876E+002         2.1221303797E+000         2.5807072841E+000         
2014-02-15                22:27:42.246              45.60257230               1094.461735               46.60257230               1392503262.247            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8897241491E+000         1.9418467734E+000         4.0380244624E+002         4.1750007876E+002         2.1221303797E+000         2.5807072841E+000         
2014-02-15                22:27:42.759              45.60257823               1094.461878               46.60257823               1392503262.759            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8897241491E+000         1.9420288617E+000         4.0380244624E+002         4.1747277031E+002         2.1216141373E+000         2.5801156701E+000         
2014-02-15                22:27:44.194              45.60259484               1094.462276               46.60259484               1392503264.194            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8895319505E+000         1.9420288617E+000         4.0380244624E+002         4.1747277031E+002         2.1216141373E+000         2.5801156701E+000         
2014-02-15                22:27:45.107              45.60260541               1094.462530               46.60260541               1392503265.107            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8895319505E+000         1.9420288617E+000         4.0379157269E+002         4.1747277031E+002         2.1216141373E+000         2.5801156701E+000         
2014-02-15                22:27:45.622              45.60261138               1094.462673               46.60261138               1392503265.623            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8895319505E+000         1.9417929856E+000         4.0379157269E+002         4.1745148810E+002         2.1190960113E+000         2.5772296721E+000         
2014-02-15                22:27:47.082              45.60262828               1094.463079               46.60262828               1392503267.083            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8896762009E+000         1.9417929856E+000         4.0379157269E+002         4.1745148810E+002         2.1190960113E+000         2.5772296721E+000         
2014-02-15                22:27:48.007              45.60263898               1094.463336               46.60263898               1392503268.008            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8896762009E+000         1.9417929856E+000         4.0378956591E+002         4.1745148810E+002         2.1190960113E+000         2.5772296721E+000         
2014-02-15                22:27:48.522              45.60264493               1094.463478               46.60264493               1392503268.522            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8896762009E+000         1.9418781934E+000         4.0378956591E+002         4.1743291545E+002         2.1166278405E+000         2.5744005660E+000         
2014-02-15                22:27:49.976              45.60266177               1094.463882               46.60266177               1392503269.977            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8893323221E+000         1.9418781934E+000         4.0378956591E+002         4.1743291545E+002         2.1166278405E+000         2.5744005660E+000         
2014-02-15                22:27:50.904              45.60267251               1094.464140               46.60267251               1392503270.905            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8893323221E+000         1.9418781934E+000         4.0378954349E+002         4.1743291545E+002         2.1166278405E+000         2.5744005660E+000         
2014-02-15                22:27:52.746              45.60269383               1094.464652               46.60269383               1392503272.747            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8893323221E+000         1.9414664889E+000         4.0378954349E+002         4.1741762342E+002         2.1144808963E+000         2.5719393704E+000         
2014-02-15                22:27:54.418              45.60271318               1094.465116               46.60271318               1392503274.419            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8896026371E+000         1.9414664889E+000         4.0378954349E+002         4.1741762342E+002         2.1144808963E+000         2.5719393704E+000         
2014-02-15                22:27:55.325              45.60272368               1094.465368               46.60272368               1392503275.326            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8896026371E+000         1.9414664889E+000         4.0377438905E+002         4.1741762342E+002         2.1144808963E+000         2.5719393704E+000         
2014-02-15                22:27:55.836              45.60272959               1094.465510               46.60272959               1392503275.837            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8896026371E+000         1.9417467540E+000         4.0377438905E+002         4.1740260950E+002         2.1168249319E+000         2.5746264924E+000         
2014-02-15                22:27:57.295              45.60274647               1094.465915               46.60274647               1392503277.295            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8896290223E+000         1.9417467540E+000         4.0377438905E+002         4.1740260950E+002         2.1168249319E+000         2.5746264924E+000         
2014-02-15                22:27:58.207              45.60275704               1094.466169               46.60275704               1392503278.208            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8896290223E+000         1.9417467540E+000         4.0382796599E+002         4.1740260950E+002         2.1168249319E+000         2.5746264924E+000         
2014-02-15                22:27:58.713              45.60276288               1094.466309               46.60276288               1392503278.713            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8896290223E+000         1.9417912824E+000         4.0382796599E+002         4.1746255349E+002         2.1158586294E+000         2.5735187954E+000         
2014-02-15                22:28:00.180              45.60277987               1094.466717               46.60277987               1392503280.181            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8894925684E+000         1.9417912824E+000         4.0382796599E+002         4.1746255349E+002         2.1158586294E+000         2.5735187954E+000         
2014-02-15                22:28:01.105              45.60279058               1094.466974               46.60279058               1392503281.106            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8894925684E+000         1.9417912824E+000         4.0382260887E+002         4.1746255349E+002         2.1158586294E+000         2.5735187954E+000         
2014-02-15                22:28:01.615              45.60279648               1094.467116               46.60279648               1392503281.616            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8894925684E+000         1.9416523649E+000         4.0382260887E+002         4.1745735663E+002         2.1169280396E+000         2.5747446840E+000         
2014-02-15                22:28:03.049              45.60281308               1094.467514               46.60281308               1392503283.050            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8893827710E+000         1.9416523649E+000         4.0382260887E+002         4.1745735663E+002         2.1169280396E+000         2.5747446840E+000         
2014-02-15                22:28:03.973              45.60282377               1094.467771               46.60282377               1392503283.974            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8893827710E+000         1.9416523649E+000         4.0381577765E+002         4.1745735663E+002         2.1169280396E+000         2.5747446840E+000         
2014-02-15                22:28:04.499              45.60282985               1094.467916               46.60282985               1392503284.499            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8893827710E+000         1.9415611820E+000         4.0381577765E+002         4.1745596144E+002         2.1175712882E+000         2.5754820219E+000         
2014-02-15                22:28:05.947              45.60284661               1094.468319               46.60284661               1392503285.947            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8892837522E+000         1.9415611820E+000         4.0381577765E+002         4.1745596144E+002         2.1175712882E+000         2.5754820219E+000         
2014-02-15                22:28:06.871              45.60285730               1094.468575               46.60285730               1392503286.871            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8892837522E+000         1.9415611820E+000         4.0379892550E+002         4.1745596144E+002         2.1175712882E+000         2.5754820219E+000         
2014-02-15                22:28:08.757              45.60287914               1094.469099               46.60287914               1392503288.758            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8892837522E+000         1.9414419942E+000         4.0379892550E+002         4.1743397576E+002         2.1155485406E+000         2.5731633213E+000         
2014-02-15                22:28:10.453              45.60289876               1094.469570               46.60289876               1392503290.453            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8893604397E+000         1.9414419942E+000         4.0379892550E+002         4.1743397576E+002         2.1155485406E+000         2.5731633213E+000         
2014-02-15                22:28:11.358              45.60290924               1094.469822               46.60290924               1392503291.358            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8893604397E+000         1.9414419942E+000         4.0378899999E+002         4.1743397576E+002         2.1155485406E+000         2.5731633213E+000         
2014-02-15                22:28:11.868              45.60291515               1094.469964               46.60291515               1392503291.869            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8893604397E+000         1.9415441190E+000         4.0378899999E+002         4.1742981986E+002         2.1194166124E+000         2.5775971303E+000         
2014-02-15                22:28:13.328              45.60293204               1094.470369               46.60293204               1392503293.328            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8892417006E+000         1.9415441190E+000         4.0378899999E+002         4.1742981986E+002         2.1194166124E+000         2.5775971303E+000         
2014-02-15                22:28:14.250              45.60294271               1094.470625               46.60294271               1392503294.250            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8892417006E+000         1.9415441190E+000         4.0379494079E+002         4.1742981986E+002         2.1194166124E+000         2.5775971303E+000         
2014-02-15                22:28:14.766              45.60294869               1094.470769               46.60294869               1392503294.767            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8892417006E+000         1.9414838586E+000         4.0379494079E+002         4.1745212978E+002         2.1204350433E+000         2.5787643690E+000         
2014-02-15                22:28:16.220              45.60296552               1094.471172               46.60296552               1392503296.221            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8893429666E+000         1.9414838586E+000         4.0379494079E+002         4.1745212978E+002         2.1204350433E+000         2.5787643690E+000         
2014-02-15                22:28:17.150              45.60297627               1094.471431               46.60297627               1392503297.150            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8893429666E+000         1.9414838586E+000         4.0375605197E+002         4.1745212978E+002         2.1204350433E+000         2.5787643690E+000         
2014-02-15                22:28:17.664              45.60298222               1094.471573               46.60298222               1392503297.664            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8893429666E+000         1.9415971800E+000         4.0375605197E+002         4.1741434833E+002         2.1201488591E+000         2.5784363753E+000         
2014-02-15                22:28:19.125              45.60299914               1094.471979               46.60299914               1392503299.126            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8893472486E+000         1.9415971800E+000         4.0375605197E+002         4.1741434833E+002         2.1201488591E+000         2.5784363753E+000         
2014-02-15                22:28:20.042              45.60300975               1094.472234               46.60300975               1392503300.042            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8893472486E+000         1.9415971800E+000         4.0373478096E+002         4.1741434833E+002         2.1201488591E+000         2.5784363753E+000         
2014-02-15                22:28:20.565              45.60301580               1094.472379               46.60301580               1392503300.565            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8893472486E+000         1.9416435931E+000         4.0373478096E+002         4.1740335455E+002         2.1237591147E+000         2.5825737129E+000         
